age,gender,past_purchases,campaign_variant,ad_source,email_signup,campaign_spend
38,Man,13,A,Facebook,TRUE,68.85
57,Man,25,C,Facebook,FALSE,197.59
76,Woman,0,B,Instagram,TRUE,583.83
39,Woman,54,A,TikTok,TRUE,169.9
58,Man,47,B,TikTok,FALSE,212.09
47,Woman,51,B,Google Search,FALSE,280.46
39,Man,43,B,TikTok,TRUE,190.97
18,Man,38,A,Instagram,TRUE,27.01
25,Woman,80,A,Instagram,TRUE,96.49
32,Woman,55,A,Instagram,FALSE,121.45
23,Woman,79,A,Facebook,TRUE,73.76
23,Man,57,B,Instagram,FALSE,167.33
34,Woman,46,A,Instagram,FALSE,108.38
54,Woman,42,B,Instagram,FALSE,344.44
26,Man,45,B,Google Search,FALSE,195.31
42,Woman,54,C,TikTok,TRUE,179.71
37,Man,7,C,Google Search,FALSE,149.66
52,Man,22,A,Instagram,TRUE,194.24
41,Woman,25,B,Facebook,FALSE,152.89
37,Woman,55,C,Google Search,TRUE,249.12
31,Woman,38,C,Facebook,TRUE,181.94
53,Woman,18,A,TikTok,FALSE,201.47
57,Woman,25,B,Google Search,FALSE,478.56
40,Man,26,C,TikTok,TRUE,94.04
80,Man,2,C,TikTok,FALSE,290.19
40,Man,40,C,Google Search,TRUE,223.92
80,Man,9,A,Google Search,TRUE,364.28
38,Man,41,C,Instagram,TRUE,158.87
18,Woman,47,A,Facebook,TRUE,52.02
19,Woman,69,A,TikTok,TRUE,0
27,Woman,47,B,TikTok,TRUE,168.04
62,Woman,26,C,Google Search,TRUE,422.98
66,Man,3,B,Google Search,TRUE,425.93
46,Woman,46,A,TikTok,TRUE,119.63
45,Man,40,A,Google Search,FALSE,125.26
32,Woman,55,C,Instagram,FALSE,234.51
30,Woman,57,A,Facebook,TRUE,130.27
29,Man,60,A,Facebook,FALSE,39.09
27,Woman,66,C,Google Search,TRUE,216.11
32,Man,54,B,Facebook,TRUE,90.66
31,Man,36,C,Facebook,TRUE,35.54
48,Man,27,A,TikTok,FALSE,145.37
52,Man,39,A,Instagram,FALSE,134.12
64,Woman,29,A,TikTok,TRUE,195.76
18,Woman,71,C,TikTok,TRUE,78.75
47,Man,63,C,TikTok,FALSE,168.9
35,Woman,65,B,Instagram,TRUE,280.89
36,Woman,60,A,Instagram,TRUE,98.13
18,Man,84,C,TikTok,FALSE,103.58
40,Woman,33,C,Instagram,FALSE,257.64
28,Woman,69,B,Google Search,FALSE,284.99
45,Woman,34,A,TikTok,TRUE,208.18
23,Woman,66,A,Instagram,TRUE,134.71
80,Woman,0,C,TikTok,TRUE,355.92
28,Non-Binary,44,B,Facebook,TRUE,153.97
36,Man,54,B,Instagram,TRUE,210.89
22,Man,26,A,TikTok,TRUE,91.41
35,Man,20,A,Instagram,TRUE,105.52
72,Man,21,C,TikTok,TRUE,272.4
34,Man,32,B,TikTok,FALSE,150.2
49,Man,15,C,Facebook,TRUE,171.01
26,Man,29,B,TikTok,TRUE,98.57
63,Non-Binary,22,A,Google Search,FALSE,309.55
47,Woman,55,B,Google Search,TRUE,360.05
29,Man,38,A,Google Search,TRUE,133.35
43,Woman,55,A,Facebook,TRUE,156.43
34,Woman,33,A,Google Search,FALSE,124.11
48,Man,32,A,Google Search,TRUE,197.72
28,Man,46,A,Facebook,FALSE,80.07
47,Woman,43,C,Facebook,TRUE,242.86
64,Man,7,B,TikTok,TRUE,348.97
59,Non-Binary,33,A,Google Search,FALSE,381.93
45,Woman,54,C,Google Search,TRUE,335.42
45,Woman,42,A,Facebook,TRUE,178.38
46,Woman,48,C,Google Search,TRUE,326.26
53,Woman,46,C,Google Search,TRUE,301.77
46,Non-Binary,65,C,Facebook,TRUE,244.97
49,Man,29,B,Facebook,TRUE,170.72
50,Man,10,A,Instagram,TRUE,196.04
43,Woman,57,C,Facebook,TRUE,194.22
51,Woman,58,C,Facebook,TRUE,236.36
41,Woman,46,A,TikTok,FALSE,72.3
55,Woman,20,C,Google Search,TRUE,354.81
34,Woman,31,A,Google Search,TRUE,193.48
43,Man,22,A,TikTok,FALSE,27.89
40,Woman,49,B,Instagram,FALSE,285.64
24,Man,49,C,Facebook,TRUE,105.68
58,Woman,35,A,Instagram,TRUE,343.56
23,Woman,58,A,Google Search,TRUE,96.74
60,Woman,20,B,TikTok,TRUE,362.36
24,Other,31,A,Facebook,TRUE,80.84
25,Man,59,A,Facebook,TRUE,71.68
53,Man,33,C,Facebook,FALSE,164.96
39,Woman,26,A,Google Search,TRUE,235.92
18,Woman,67,B,Google Search,TRUE,132.75
63,Man,20,A,TikTok,TRUE,55.87
18,Woman,80,B,TikTok,FALSE,134.69
30,Woman,33,C,Instagram,TRUE,281.76
18,Man,25,B,Facebook,TRUE,12.76
31,Woman,52,B,TikTok,TRUE,143
41,Woman,59,B,Facebook,TRUE,218.4
35,Woman,50,C,TikTok,FALSE,110.26
31,Woman,35,C,Instagram,TRUE,140.01
38,Non-Binary,63,C,Facebook,TRUE,195.39
44,Man,82,B,Instagram,TRUE,171.84
27,Man,26,C,Instagram,FALSE,172.02
18,Man,58,B,Instagram,FALSE,20.65
26,Woman,64,C,Facebook,FALSE,90.59
18,Woman,44,A,Facebook,TRUE,60.52
50,Woman,62,A,TikTok,TRUE,228.28
68,Woman,17,B,Instagram,TRUE,472.92
23,Other,26,C,Instagram,TRUE,87.64
27,Woman,46,A,Google Search,TRUE,125.7
27,Woman,42,C,Facebook,FALSE,162.81
52,Man,46,B,Google Search,TRUE,253.91
40,Woman,18,C,Google Search,TRUE,289.12
47,Man,41,C,Google Search,FALSE,188.43
52,Woman,55,A,TikTok,TRUE,174.77
44,Woman,67,C,Facebook,TRUE,228.79
47,Woman,23,B,Instagram,TRUE,347.64
23,Man,74,A,Google Search,FALSE,121.67
39,Woman,70,A,TikTok,FALSE,135.78
31,Man,59,B,TikTok,TRUE,12.65
20,Woman,75,A,Facebook,TRUE,79.32
22,Man,23,B,Facebook,FALSE,22.24
54,Woman,29,A,TikTok,FALSE,190.63
20,Other,57,C,Google Search,FALSE,136.65
34,Man,62,A,Facebook,FALSE,120.21
55,Woman,34,B,TikTok,FALSE,188.25
45,Non-Binary,49,C,Google Search,TRUE,338
50,Man,21,C,Facebook,TRUE,229.46
45,Woman,55,A,TikTok,FALSE,137.26
38,Other,48,C,Instagram,FALSE,254.17
18,Man,45,C,Instagram,TRUE,142.17
31,Man,38,B,Facebook,TRUE,156.58
19,Woman,100,A,Instagram,TRUE,117.77
34,Man,40,A,Instagram,TRUE,103.2
71,Man,4,A,TikTok,FALSE,182.51
42,Man,33,C,Facebook,FALSE,162.78
29,Woman,49,C,TikTok,TRUE,122.22
53,Man,23,A,Facebook,TRUE,117.9
47,Man,21,C,Instagram,FALSE,138.5
39,Woman,23,A,Instagram,TRUE,158.79
37,Non-Binary,76,C,Google Search,TRUE,240.55
38,Man,54,A,Facebook,TRUE,32.75
39,Woman,59,A,Google Search,TRUE,158.21
49,Woman,47,C,Instagram,TRUE,315.9
42,Man,28,B,Google Search,FALSE,191.38
31,Man,34,A,Google Search,FALSE,139
53,Woman,14,A,Google Search,TRUE,321.97
30,Woman,81,A,Facebook,TRUE,57.16
60,Woman,55,A,Facebook,TRUE,214.88
25,Woman,46,B,Facebook,TRUE,153.43
51,Woman,41,A,Google Search,TRUE,319
59,Woman,18,A,Google Search,TRUE,286.67
58,Woman,9,B,Facebook,FALSE,313.46
38,Man,37,C,Google Search,TRUE,178.2
50,Man,19,A,Google Search,TRUE,152.79
18,Woman,67,C,Instagram,TRUE,119.77
47,Woman,37,C,Facebook,FALSE,261.46
38,Woman,58,A,Google Search,TRUE,162.23
49,Man,34,A,Facebook,TRUE,147.1
42,Woman,64,A,Instagram,TRUE,248.17
59,Man,10,A,Google Search,FALSE,154.59
37,Man,25,A,Facebook,TRUE,117.28
51,Woman,36,B,Instagram,FALSE,314.89
38,Woman,67,A,Instagram,TRUE,112.03
50,Woman,23,A,Google Search,FALSE,270.52
22,Man,54,B,TikTok,TRUE,91.38
49,Woman,24,C,Facebook,TRUE,213.67
34,Woman,66,B,Facebook,TRUE,181.59
46,Woman,32,C,Instagram,TRUE,308.78
27,Woman,57,A,Google Search,FALSE,81.75
48,Woman,70,B,Facebook,TRUE,306.08
80,Woman,16,A,Google Search,TRUE,398.36
63,Man,3,C,Facebook,FALSE,250.97
55,Woman,44,A,Google Search,TRUE,337.44
31,Man,39,B,Google Search,FALSE,84.42
45,Woman,40,A,Facebook,FALSE,160.82
38,Man,21,C,Google Search,FALSE,146.1
18,Man,20,C,Instagram,TRUE,114.27
36,Woman,27,A,Google Search,FALSE,196.67
35,Woman,62,C,Instagram,TRUE,246.28
39,Woman,55,C,Facebook,FALSE,119.76
32,Woman,46,B,Instagram,TRUE,278.92
50,Woman,19,A,Facebook,TRUE,181.31
69,Man,13,C,TikTok,FALSE,253.44
57,Woman,15,A,Facebook,TRUE,204.73
50,Woman,33,A,Google Search,TRUE,260.68
41,Woman,4,B,Facebook,TRUE,188.98
41,Man,59,C,TikTok,TRUE,74.42
57,Non-Binary,37,C,Instagram,TRUE,374.93
59,Man,50,A,TikTok,FALSE,161.7
31,Man,50,A,TikTok,FALSE,30.12
54,Woman,24,C,Google Search,TRUE,400.11
22,Woman,52,A,Instagram,TRUE,127.58
22,Non-Binary,74,C,Facebook,TRUE,41.47
64,Man,28,B,Facebook,FALSE,185.75
41,Non-Binary,65,A,Instagram,TRUE,168.81
41,Non-Binary,19,C,Instagram,FALSE,222.15
55,Man,41,C,Facebook,TRUE,254.69
37,Woman,34,A,Instagram,FALSE,144.85
27,Woman,35,B,Facebook,TRUE,197.29
42,Woman,58,A,Instagram,FALSE,134.55
18,Man,54,B,TikTok,FALSE,0
33,Man,40,A,Facebook,FALSE,95.85
38,Woman,51,B,Instagram,TRUE,306.01
18,Woman,33,B,Facebook,TRUE,31.63
43,Man,29,A,Facebook,TRUE,82.25
29,Non-Binary,62,A,Google Search,TRUE,227.59
57,Woman,50,A,Facebook,FALSE,174.9
36,Man,24,B,Instagram,FALSE,178.78
24,Woman,61,B,TikTok,FALSE,91.85
44,Man,17,B,TikTok,TRUE,68.29
39,Man,33,C,Facebook,TRUE,136.59
41,Man,49,A,Facebook,FALSE,29.72
43,Non-Binary,70,C,Instagram,TRUE,284.69
34,Man,8,A,Instagram,TRUE,136.37
35,Man,31,A,TikTok,TRUE,67.02
50,Woman,66,A,Google Search,TRUE,290.98
64,Man,7,C,TikTok,TRUE,232.28
18,Man,55,B,Facebook,FALSE,32.89
38,Man,26,A,Google Search,TRUE,189.57
55,Man,8,B,Google Search,TRUE,299.66
22,Woman,61,A,TikTok,FALSE,31.49
58,Man,22,B,Google Search,TRUE,299.47
34,Man,59,B,TikTok,FALSE,157.44
51,Woman,24,A,Google Search,TRUE,311.69
62,Man,32,A,Facebook,TRUE,170.59
53,Woman,20,C,Google Search,FALSE,368.58
58,Man,18,A,Google Search,TRUE,232.96
18,Man,50,A,TikTok,TRUE,0
21,Man,28,A,Facebook,FALSE,99.61
49,Non-Binary,46,A,Google Search,TRUE,353.88
26,Woman,80,A,TikTok,TRUE,79.61
32,Man,36,A,Instagram,FALSE,36.19
61,Man,39,B,Google Search,TRUE,353.25
42,Woman,48,A,Facebook,TRUE,182.49
41,Man,21,C,Instagram,TRUE,222.15
36,Woman,74,B,TikTok,TRUE,215.89
18,Man,46,B,Google Search,TRUE,129.78
18,Man,45,B,Facebook,TRUE,88.26
37,Woman,60,B,TikTok,TRUE,217.88
45,Man,34,B,Google Search,TRUE,226.57
20,Woman,63,A,Facebook,TRUE,81.2
18,Woman,80,A,Facebook,FALSE,58.37
59,Man,32,A,TikTok,TRUE,164.35
48,Woman,62,A,TikTok,TRUE,172
47,Woman,38,A,Google Search,TRUE,277.9
54,Man,36,B,Instagram,FALSE,338.12
48,Man,32,A,Instagram,TRUE,118.86
24,Woman,64,A,TikTok,TRUE,0
59,Woman,25,A,Facebook,FALSE,174.25
21,Woman,91,A,Facebook,FALSE,178.44
33,Man,25,C,Facebook,TRUE,99.91
45,Man,30,A,TikTok,TRUE,105.65
44,Woman,26,B,Facebook,FALSE,254.05
49,Woman,23,B,Facebook,FALSE,290.15
53,Woman,19,B,Facebook,TRUE,284.32
28,Man,34,C,Facebook,TRUE,132.49
21,Woman,56,B,Instagram,FALSE,100.58
22,Woman,48,A,Facebook,TRUE,127.11
49,Man,19,A,Instagram,TRUE,151.39
33,Other,40,B,Facebook,TRUE,148.42
46,Non-Binary,30,B,Facebook,FALSE,166.68
58,Man,47,A,Facebook,TRUE,128.19
30,Woman,61,C,Google Search,FALSE,122.32
54,Man,17,C,Instagram,TRUE,352.89
30,Woman,50,B,Google Search,FALSE,144.23
49,Non-Binary,25,B,Facebook,TRUE,223.64
41,Woman,76,A,Google Search,TRUE,115.37
27,Woman,57,A,Instagram,TRUE,170.54
54,Man,38,C,Google Search,FALSE,234.68
51,Non-Binary,36,A,Facebook,FALSE,173.1
27,Man,69,C,TikTok,FALSE,105.7
41,Woman,45,C,TikTok,TRUE,172.2
78,Man,2,A,Facebook,TRUE,220.8
29,Woman,52,A,Google Search,TRUE,182.54
37,Woman,51,C,Google Search,TRUE,344.66
61,Woman,26,A,Google Search,FALSE,329.8
23,Man,56,B,Facebook,TRUE,93.13
76,Man,31,A,TikTok,TRUE,221.59
30,Man,24,A,TikTok,FALSE,69.89
32,Woman,55,B,TikTok,TRUE,143.93
39,Man,33,B,Facebook,TRUE,148.42
56,Woman,24,A,Instagram,TRUE,267.77
80,Woman,11,C,Facebook,TRUE,509.21
47,Non-Binary,49,A,Facebook,FALSE,230.91
49,Man,32,B,Google Search,TRUE,281.33
19,Woman,62,C,TikTok,FALSE,148.97
42,Man,12,A,Facebook,TRUE,124.97
18,Non-Binary,78,B,Instagram,FALSE,96.78
36,Man,47,B,TikTok,TRUE,206.15
62,Woman,36,A,Facebook,TRUE,288.58
37,Woman,56,B,TikTok,TRUE,175.95
39,Man,30,B,Facebook,FALSE,126.75
41,Man,43,A,Facebook,FALSE,110.3
38,Man,81,A,TikTok,FALSE,11.95
42,Woman,39,A,Facebook,TRUE,197.52
18,Man,60,A,TikTok,TRUE,27.19
33,Other,42,A,Instagram,TRUE,125.27
35,Man,36,C,Instagram,TRUE,165.74
49,Woman,44,A,TikTok,TRUE,116.55
43,Man,49,C,Instagram,FALSE,257.29
29,Woman,56,A,Instagram,FALSE,130.32
53,Man,11,C,TikTok,TRUE,199.77
58,Other,13,C,TikTok,TRUE,358.84
21,Non-Binary,65,C,Facebook,TRUE,90.58
43,Man,11,A,TikTok,TRUE,61.48
29,Man,69,A,Google Search,TRUE,68.89
31,Man,69,A,Facebook,TRUE,4.04
46,Woman,51,A,Google Search,TRUE,210.39
53,Woman,28,A,Instagram,TRUE,260.94
46,Man,15,C,Instagram,FALSE,212.53
32,Woman,79,A,TikTok,FALSE,134.75
57,Woman,36,B,Google Search,FALSE,347.29
55,Woman,33,A,Facebook,TRUE,214.93
25,Woman,57,A,Instagram,FALSE,55.85
45,Man,15,C,Instagram,FALSE,146.03
23,Man,33,A,Google Search,FALSE,74.13
62,Woman,13,A,Instagram,TRUE,285.9
44,Man,15,C,Google Search,TRUE,281.71
56,Man,32,C,Google Search,TRUE,334.92
46,Man,44,A,TikTok,TRUE,151.45
38,Woman,28,C,Instagram,TRUE,253.7
51,Man,14,A,Facebook,TRUE,186.5
23,Man,36,B,Instagram,FALSE,70.47
19,Woman,54,A,Google Search,TRUE,44.36
31,Woman,55,C,TikTok,TRUE,119.78
44,Man,22,A,Facebook,TRUE,127.23
34,Woman,60,B,Google Search,TRUE,224.29
33,Man,30,B,Google Search,TRUE,205.85
54,Man,25,B,Facebook,FALSE,194.69
32,Man,53,A,TikTok,TRUE,76.32
55,Woman,46,A,Facebook,TRUE,203.26
28,Woman,45,A,TikTok,TRUE,140.18
36,Man,44,A,Facebook,FALSE,23.95
28,Woman,33,B,Facebook,FALSE,150.72
34,Woman,55,B,Instagram,TRUE,195.38
23,Man,46,A,Instagram,FALSE,72.21
47,Man,36,A,Facebook,FALSE,95.54
58,Non-Binary,33,B,Facebook,TRUE,317.25
44,Man,1,A,Instagram,TRUE,94.26
66,Man,25,A,Facebook,TRUE,128.18
18,Man,31,B,Instagram,TRUE,145
29,Man,40,B,Facebook,TRUE,142.82
48,Woman,30,C,Instagram,TRUE,338.99
50,Man,33,A,Instagram,TRUE,243.55
45,Man,43,B,TikTok,TRUE,184.31
66,Woman,15,B,Facebook,TRUE,346.03
65,Man,13,A,Google Search,FALSE,279.31
18,Woman,47,A,Google Search,FALSE,163.33
34,Man,12,A,Facebook,TRUE,62.32
18,Man,32,C,Facebook,TRUE,31.45
25,Man,38,B,Facebook,TRUE,141.26
44,Man,27,B,TikTok,TRUE,146.56
45,Man,45,C,Facebook,TRUE,166.33
28,Man,38,A,Facebook,TRUE,118.93
45,Man,18,A,Google Search,FALSE,162.5
29,Non-Binary,55,A,Facebook,TRUE,108.12
44,Man,31,B,Facebook,FALSE,210.42
42,Woman,49,C,Google Search,TRUE,274
36,Man,51,A,Instagram,TRUE,118.41
26,Woman,73,A,Facebook,FALSE,90.05
33,Woman,63,A,Google Search,TRUE,157.14
47,Woman,7,C,Google Search,FALSE,283.99
33,Man,20,B,Facebook,TRUE,131.27
35,Man,38,A,Facebook,FALSE,17.59
24,Man,34,B,TikTok,TRUE,51.27
33,Man,24,C,Google Search,TRUE,104.21
40,Woman,36,C,Instagram,TRUE,319.92
29,Woman,65,A,Facebook,TRUE,135.43
34,Woman,59,C,Instagram,FALSE,171.74
23,Woman,78,B,Instagram,FALSE,190.15
51,Man,28,B,Facebook,TRUE,280.78
73,Man,0,C,Facebook,FALSE,289.83
34,Man,63,A,Facebook,TRUE,138.07
47,Man,20,A,Facebook,FALSE,106.97
64,Woman,29,C,Facebook,FALSE,285.36
34,Woman,51,B,TikTok,TRUE,262.06
34,Man,45,A,TikTok,FALSE,53.12
50,Man,13,C,Google Search,FALSE,302.4
26,Non-Binary,40,A,Facebook,TRUE,140.1
37,Man,46,A,Google Search,TRUE,133.01
32,Woman,47,A,Instagram,FALSE,93.3
25,Woman,31,B,Google Search,TRUE,78.11
46,Woman,22,A,TikTok,TRUE,180.27
38,Man,45,A,Google Search,TRUE,112.25
73,Man,14,A,TikTok,FALSE,181.32
18,Man,36,C,TikTok,TRUE,0
50,Woman,47,C,Facebook,FALSE,284.27
28,Other,51,B,TikTok,FALSE,157.98
36,Man,39,A,Instagram,TRUE,61.07
24,Man,66,B,Facebook,FALSE,46.84
49,Man,21,A,Instagram,TRUE,123.71
60,Non-Binary,34,C,Instagram,TRUE,525.65
47,Woman,64,A,TikTok,FALSE,92.65
26,Man,42,C,Facebook,FALSE,81.27
64,Man,50,A,Instagram,TRUE,257.67
38,Woman,51,A,Google Search,TRUE,184.16
43,Man,38,B,Facebook,TRUE,236.79
39,Woman,71,B,Google Search,TRUE,305.53
37,Woman,50,C,Facebook,FALSE,117.81
41,Man,19,C,Facebook,FALSE,192.51
25,Non-Binary,39,B,TikTok,TRUE,172.67
57,Man,18,A,Google Search,TRUE,207.24
50,Man,17,C,Google Search,FALSE,212.09
41,Non-Binary,38,A,Instagram,FALSE,168.39
54,Non-Binary,55,B,Instagram,FALSE,374.97
22,Woman,77,B,Instagram,TRUE,161.59
56,Man,31,A,Facebook,TRUE,177.4
43,Woman,49,A,Facebook,TRUE,171.41
48,Non-Binary,22,A,Instagram,TRUE,219.36
33,Man,64,B,Instagram,TRUE,156.83
28,Man,45,A,Facebook,FALSE,22.33
32,Woman,36,B,Facebook,TRUE,165.13
56,Man,46,B,TikTok,TRUE,205.29
56,Man,49,A,Facebook,TRUE,163.3
63,Other,43,A,Instagram,TRUE,274.18
39,Man,43,B,TikTok,TRUE,198.08
29,Man,28,B,Facebook,TRUE,163.86
62,Man,1,A,Instagram,TRUE,209.62
18,Woman,88,A,Instagram,FALSE,26.58
38,Woman,54,B,Facebook,FALSE,113.63
49,Woman,34,B,Google Search,TRUE,394.23
23,Woman,50,C,Google Search,TRUE,95.82
18,Woman,80,A,TikTok,TRUE,133.75
47,Man,18,A,Google Search,TRUE,194.86
64,Man,36,B,Facebook,FALSE,170.5
29,Man,59,B,Facebook,TRUE,122.3
30,Man,39,B,Instagram,TRUE,261.63
26,Woman,66,A,Facebook,FALSE,73.1
62,Man,40,C,Facebook,FALSE,240.47
29,Woman,63,A,Google Search,TRUE,163.41
27,Woman,59,B,Facebook,FALSE,187.12
28,Woman,37,C,Facebook,TRUE,106.8
31,Man,34,C,TikTok,TRUE,141.02
31,Man,51,B,Facebook,FALSE,93.28
49,Man,19,C,Google Search,TRUE,283.99
45,Woman,64,A,Facebook,TRUE,239.84
47,Woman,69,A,Facebook,FALSE,223.87
31,Woman,50,C,Google Search,FALSE,217.73
51,Woman,43,B,Facebook,TRUE,265.63
18,Woman,71,A,Facebook,TRUE,30.29
57,Woman,31,B,Instagram,FALSE,375.64
43,Woman,46,A,TikTok,FALSE,165.84
34,Man,35,A,Instagram,TRUE,80.42
47,Other,18,A,TikTok,TRUE,85.51
22,Man,66,B,Instagram,TRUE,149.13
31,Woman,62,A,Facebook,TRUE,131.78
42,Woman,35,B,Google Search,FALSE,264.32
18,Woman,66,B,TikTok,TRUE,99.41
39,Man,44,A,Google Search,TRUE,220.29
39,Man,10,A,Google Search,TRUE,162.66
36,Woman,52,C,Facebook,FALSE,185.71
21,Woman,44,A,Facebook,FALSE,0
58,Woman,25,B,TikTok,TRUE,263.03
18,Man,26,A,Facebook,FALSE,45.2
18,Man,26,A,Google Search,TRUE,67.08
31,Woman,22,A,Instagram,FALSE,133.88
63,Non-Binary,39,C,Google Search,TRUE,467.37
42,Woman,74,B,Google Search,TRUE,356.69
44,Woman,61,C,TikTok,TRUE,295.4
37,Woman,35,C,TikTok,TRUE,198.74
44,Woman,33,B,Facebook,TRUE,269.23
49,Other,51,B,Google Search,TRUE,397.49
51,Woman,7,A,Google Search,FALSE,259.2
61,Man,14,A,Facebook,FALSE,119.09
28,Man,40,A,Instagram,TRUE,144.78
38,Woman,23,C,Facebook,FALSE,128.93
46,Man,55,C,TikTok,TRUE,148.02
52,Man,34,C,TikTok,TRUE,192.27
35,Man,57,C,TikTok,TRUE,78.58
50,Man,24,C,TikTok,FALSE,90.5
32,Woman,55,C,Google Search,FALSE,250.92
35,Woman,55,C,Instagram,TRUE,183.95
55,Woman,56,A,Google Search,FALSE,264.27
18,Woman,89,A,Facebook,TRUE,64.57
43,Man,25,B,Facebook,TRUE,98.6
54,Woman,51,B,Instagram,TRUE,357.76
35,Man,46,A,Google Search,FALSE,84.86
49,Man,43,C,Facebook,TRUE,144.67
29,Woman,35,A,Facebook,TRUE,116.93
43,Man,30,C,TikTok,FALSE,85.08
40,Man,56,C,Google Search,TRUE,217.22
40,Man,38,A,Instagram,FALSE,181.89
21,Man,49,C,TikTok,TRUE,18.33
38,Woman,39,B,Facebook,TRUE,144.43
28,Man,60,B,TikTok,TRUE,91.39
35,Man,40,B,Google Search,FALSE,181.21
55,Woman,36,A,Instagram,TRUE,297.88
32,Man,30,B,Facebook,TRUE,123.31
40,Other,57,C,TikTok,TRUE,50.43
42,Man,35,A,Instagram,TRUE,76.28
37,Woman,66,C,Google Search,TRUE,252.72
52,Woman,35,C,Facebook,TRUE,305.65
39,Man,37,A,Facebook,TRUE,135.04
42,Man,37,A,Facebook,TRUE,59.64
27,Man,37,C,TikTok,TRUE,61.75
34,Man,11,C,Instagram,FALSE,147.24
30,Man,31,A,Facebook,TRUE,68.61
47,Woman,28,A,Google Search,FALSE,275.25
57,Non-Binary,31,B,TikTok,TRUE,302.25
33,Woman,38,B,Instagram,TRUE,214.26
18,Woman,62,B,Google Search,FALSE,118.33
27,Non-Binary,61,A,Facebook,FALSE,56.11
26,Woman,82,C,Facebook,TRUE,12.72
58,Man,21,A,Instagram,FALSE,185.61
42,Woman,74,A,Facebook,TRUE,154.91
63,Non-Binary,31,C,Instagram,FALSE,400.54
46,Non-Binary,46,A,Google Search,TRUE,269.32
18,Man,57,C,Instagram,FALSE,22.52
47,Man,33,C,Instagram,TRUE,219.85
29,Man,29,B,Facebook,TRUE,122.94
40,Man,42,C,Google Search,FALSE,164.62
38,Man,53,B,TikTok,FALSE,99.02
38,Woman,56,A,Google Search,FALSE,178.49
35,Non-Binary,56,A,Google Search,TRUE,205.87
69,Man,5,B,Google Search,TRUE,411.59
63,Woman,42,A,TikTok,TRUE,249.01
27,Woman,64,C,Facebook,TRUE,131.41
43,Woman,38,A,TikTok,FALSE,70.09
57,Woman,23,C,TikTok,TRUE,297.83
57,Woman,29,B,Instagram,FALSE,432.25
27,Woman,69,A,Facebook,TRUE,92.2
61,Other,18,C,Google Search,FALSE,390.7
29,Woman,69,C,Google Search,TRUE,271.79
42,Man,16,C,TikTok,TRUE,199.36
43,Woman,57,A,Facebook,TRUE,132.86
18,Woman,64,C,Facebook,TRUE,30.9
38,Woman,69,B,Google Search,TRUE,295.05
18,Woman,72,A,Instagram,FALSE,93.26
18,Woman,74,B,Google Search,FALSE,99.19
45,Woman,19,B,Instagram,FALSE,268.86
45,Woman,39,A,Google Search,TRUE,156.37
55,Woman,33,B,Google Search,TRUE,471.43
46,Man,7,A,Facebook,FALSE,91.71
30,Woman,34,C,Facebook,FALSE,118.75
28,Woman,58,C,Instagram,FALSE,130.68
52,Woman,18,A,TikTok,FALSE,148.01
62,Woman,18,A,TikTok,FALSE,233.09
52,Woman,47,A,Instagram,FALSE,208.45
43,Man,46,B,Facebook,FALSE,180.07
39,Man,30,C,Google Search,FALSE,213.72
64,Man,20,B,Instagram,FALSE,318.42
18,Non-Binary,84,A,Instagram,TRUE,70.14
55,Woman,22,C,Google Search,FALSE,409.79
37,Non-Binary,47,C,Facebook,TRUE,182.95
23,Woman,79,A,Instagram,FALSE,58.86
53,Man,29,A,Instagram,TRUE,206.74
25,Man,24,B,Instagram,TRUE,105.97
45,Man,28,B,Google Search,TRUE,340.01
43,Man,11,C,Instagram,FALSE,173.53
42,Other,27,B,Google Search,TRUE,270.12
18,Woman,46,B,TikTok,TRUE,54.41
42,Woman,30,A,Google Search,TRUE,218.28
33,Woman,40,A,Google Search,FALSE,98.61
29,Man,36,B,Facebook,TRUE,59.18
22,Woman,87,A,Instagram,TRUE,45.11
23,Man,48,B,Instagram,TRUE,100
27,Man,18,A,Facebook,TRUE,12.25
59,Man,0,A,Google Search,TRUE,297.28
50,Man,16,A,Facebook,TRUE,40.56
44,Woman,66,A,TikTok,TRUE,121.98
66,Man,44,C,Instagram,TRUE,271.21
64,Man,6,A,TikTok,TRUE,170.35
54,Man,39,C,Facebook,TRUE,192.14
22,Non-Binary,85,B,Google Search,TRUE,195.7
61,Man,5,A,TikTok,FALSE,146.5
37,Non-Binary,26,B,Google Search,TRUE,349.05
36,Woman,35,C,Google Search,TRUE,248.09
44,Woman,32,C,Google Search,FALSE,247.45
41,Man,28,B,Google Search,TRUE,250.76
33,Woman,81,B,Instagram,TRUE,205.37
50,Man,29,C,Facebook,TRUE,177.46
33,Woman,55,B,Google Search,FALSE,231.86
32,Man,39,C,Facebook,FALSE,151.31
36,Man,26,C,Instagram,TRUE,232.53
29,Woman,41,B,Facebook,FALSE,137.82
42,Man,57,C,Facebook,TRUE,100.57
39,Man,32,C,Google Search,TRUE,151.23
36,Woman,56,B,Instagram,TRUE,240.77
47,Woman,22,C,Instagram,FALSE,296.51
18,Man,63,A,Google Search,FALSE,85.07
44,Man,25,C,Instagram,TRUE,147.33
54,Man,30,A,Facebook,FALSE,126.7
53,Woman,34,A,Facebook,TRUE,164.77
73,Woman,0,B,Facebook,TRUE,400.04
30,Man,62,B,Instagram,TRUE,95.41
